seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,city_match,state_match
dcb7367a92f5ffb89f1e2152ed260285,17700,osvaldo cruz,sp,17700,-21.7957025544846,-50.87915583052284,osvaldo cruz,sp,True,True
513a54369b6a8a6602fcb0e129c6d78d,09862,sao bernardo do campo,sp,09862,-23.700976892476827,-46.583192015074886,sao bernardo do campo,sp,True,True
5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,mg,37706,-21.83071236113385,-46.54947049328049,pocos de caldas,mg,True,True
d354c38a7182125a748cb10474fe963b,28495,aperibe,rj,28495,-21.62594403385551,-42.10532354480054,aperibe,rj,True,True
4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,mg,35500,-20.140470851009184,-44.88368549165238,divinopolis,mg,True,True
e0487761face83d64fcada2408959a36,01021,sao paulo,sp,01021,-23.54283546451365,-46.632099226263165,sao paulo,sp,True,True
9996ae921c50e8dff411ac69c0b4bb8b,17605,tupa,sp,17605,-21.935015926230953,-50.5246822824982,tupa,sp,True,True
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,pr,80610,-25.46956259882901,-49.28817648155491,curitiba,pr,True,True
1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,sc,88715,-28.631582976253362,-49.02290842795707,jaguaruna,sc,True,True
5f26c1408a65b42a7224cd463bdf3292,86707,arapongas,pr,86707,-23.42476867030219,-51.43381503676828,arapongas,pr,True,True
e59e575a175fadcadf8479e191770425,26210,nova iguacu,rj,26210,-22.75496584633504,-43.449917196053626,nova iguacu,rj,True,True
2138ccb85b11a4ec1e37afbd1c8eda1f,08250,sao paulo,sp,08250,-23.540034463047785,-46.44075551233121,sao paulo,sp,True,True
83d458c0d6d4f94295d63f091460bd60,29101,vila velha,sp,29101,-20.344895855883795,-40.288068517208714,vila velha,es,True,False
ef30892870c278497523264be1be2241,14801,araraquara,sp,14801,-21.79081912315189,-48.184614002408665,araraquara,sp,True,True
d5b9a084373da994a6e37f732169a853,09182,santo andre,sp,09182,-23.697297834381505,-46.530336265234375,santo andre,sp,True,True
5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,rj,21070,-22.844234877603615,-43.28465360913842,rio de janeiro,rj,True,True
db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,rj,23080,-22.898533142275067,-43.56552697659894,rio de janeiro,rj,True,True
ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,mg,38230,-20.279404799268004,-49.201329764525894,fronteira,mg,True,True
e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,sp,14960,-21.46979859023029,-49.22220561413068,novo horizonte,sp,True,True
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,sp,18185,-23.811799896344418,-47.723449977507144,pilar do sul,sp,True,True
054694fa03fe82cec4b7551487331d74,15840,itajobi,sp,15840,-21.314615447598676,-49.055379427579275,itajobi,sp,True,True
376d67b61dce0c990155286e7ae486a4,04815,sao paulo,sp,04815,-23.704309850092475,-46.691859613694504,sao paulo,sp,True,True
7994b065a7ffb14e71c6312cf87b9de2,29142,cariacica / es,es,29142,-20.362939997151646,-40.3749049679669,cariacica,es,False,True
a9415cf907dfa12f9ed18693244f5329,36320,prados,mg,36320,-21.05905176811203,-44.084488635750155,prados,mg,True,True
b7d5b4b87af9d42b601865d3f3810bff,88020,florianopolis,sc,88020,-27.593506267491907,-48.544165218654484,florianopolis,sc,True,True
7315baebc0572ff220d226283dc66728,13560,sao carlos,sp,13560,-22.015142477838467,-47.88990985706413,sao carlos,sp,True,True
c8b0e2b0a7095e5d8219575d5e7e1181,08598,itaquaquecetuba,sp,08598,-23.466570703912982,-46.325145617591325,itaquaquecetuba,sp,True,True
38102b031c2a15e54623d711bfc753d3,62170,mucambo,ce,62170,-3.905726996478778,-40.74612755881526,mucambo,ce,True,True
160e4f13fd3a64b1b86807be88b5ffb0,83409,colombo,pr,83409,-25.376123581892184,-49.182387775023386,colombo,pr,True,True
8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,rio claro,sp,13504,-22.392217406389072,-47.578418519250064,rio claro,sp,True,True
391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,sp,14940,-21.757225105309477,-48.82954113566027,ibitinga,sp,True,True
da03c298e3999e9d828591fc2179d109,04041,sao paulo,sp,04041,-23.601417013475906,-46.644406347136,sao paulo,sp,True,True
49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,sp,12080,-23.022604507462635,-45.550140638236684,taubate,sp,True,True
8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,pr,81210,-25.444451769358118,-49.32794630681775,curitiba,pr,True,True
52956b80ae65fda598f06f6b9943e7a9,87050,maringa,pr,87050,-23.430727446215297,-51.91810054786459,maringa,pr,True,True
762ed976527cddf02787edba70fffa2a,86026,londrina,pr,86026,-23.30872447421649,-51.155375230054304,londrina,pr,True,True
7994081388d55b9cf976c050653dd359,01244,sao paulo,sp,01244,-23.563367165821422,-46.65943750475835,sao paulo,sp,True,True
585175ec331ea177fa47199e39a6170a,39400,montes claros,mg,39400,-16.722630163952992,-43.86290975751636,montes claros,mg,True,True
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,pr,82810,-25.43718076728998,-49.212498335157335,curitiba,pr,True,True
e84ad2127668df3aafc6b73531a0beb8,04613,sao paulo,sp,04613,-23.619590023578287,-46.66726664551317,sao paulo,sp,True,True
1a6245add4353f18ed55138808906979,09694,sao bernardo do campo,sp,09694,-23.670730714424828,-46.580971763924424,sao bernardo do campo,sp,True,True
e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,sp,11701,-24.008185076975675,-46.41921155863092,praia grande,sp,True,True
48328ec9a579151d9cc6a86d4a59336c,92310,canoas,rs,92310,-29.916190258605184,-51.188413241928465,canoas,rs,True,True
73a63f72308aa20a46f4b1632018f196,82510,curitiba,pr,82510,-25.40013436713462,-49.24053602350563,curitiba,pr,True,True
f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,mg,36570,-20.75454500048113,-42.87786978525557,vicosa,mg,True,True
252e76235acb79183cfca6e34f13337d,13090,campinas,sp,13090,-22.887702368976925,-47.03879517360688,campinas,sp,True,True
7c5b05cbdb5542049f38d90d7815b97d,05201,sao paulo,sp,05201,-23.413225181443735,-46.72326579736189,sao paulo,sp,True,True
db4350fd57ae30082dec7acbaacc17f9,03126,sao paulo,sp,03126,-23.58051380761896,-46.590917785833284,sao paulo,sp,True,True
712efd3b68f9686dc856b84abd0f21ae,82130,curitiba,pr,82130,-25.379020599822756,-49.27646170589391,curitiba,pr,True,True
3364a91ec4d56c98e44174de954b94f6,76804,porto velho,ro,76804,-8.76645968034711,-63.8937893497431,porto velho,ro,True,True
b00af24704019bd2e1b335e70ad11f7c,40130,salvador,ba,40130,-13.001833349263132,-38.52900367194544,salvador,ba,True,True
4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,sp,13720,-21.58455784193842,-46.9427932354964,sao jose do rio pardo,sp,True,True
0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,mg,32260,-19.953997540537152,-44.03812292322147,contagem,mg,True,True
d1a1b40ec554c593a1a99366746289dd,85501,pato branco,pr,85501,-26.226542116388647,-52.67450572763438,pato branco,pr,True,True
55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,mg,36301,-21.12324301379236,-44.25029878512024,sao joao del rei,mg,True,True
6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,sp,14091,-21.1899219190342,-47.787945004434754,ribeirao preto,sp,True,True
da3fede3469bf49b7293ce3fc45b294d,08743,mogi das cruzes,sp,08743,-23.555788161677082,-46.21687108516752,mogi das cruzes,sp,True,True
20a8b0dc55da94fe74d112082427c84f,13312,itu,sp,13312,-23.258853342590296,-47.345255398394904,itu,sp,True,True
bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,sp,13930,-22.61618709340345,-46.71042892850524,serra negra,sp,True,True
6b15924333bd1a741595fe981ea04822,09541,sao caetano do sul,sp,09541,-23.620238473298926,-46.564074359982264,sao caetano do sul,sp,True,True
1c83418358f249c9d6affa52d579db0e,01420,sao paulo,sp,01420,-23.563549193165926,-46.65774176782782,sao paulo,sp,True,True
04e38a233f726ef161074ab1c9b0399a,01239,sao paulo,sp,01239,-23.545153425822598,-46.64317356287711,sao paulo,sp,True,True
db7ed69a53aa9fb1c01930ba54a88bbe,13820,jaguariuna,sp,13820,-22.69408747635863,-46.98545911933721,jaguariuna,sp,True,True
f664f98bfda2eaf266a23ff144e7a872,04001,sao paulo,sp,04001,-23.57300687409475,-46.65003761967983,sao paulo,sp,True,True
a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,sp,15081,-20.844594599992316,-49.36217518966844,sao jose do rio preto,sp,True,True
fb8904a8ea99f8831b64ce27db2c1765,09550,sao caetano do sul,sp,09550,-23.61658791711891,-46.551744024962794,sao caetano do sul,sp,True,True
2ef086a599b597572aca4433b7ed6b3d,89256,jaragua do sul,sc,89256,-26.481371919601536,-49.059079977729304,jaragua do sul,sc,True,True
9ed65337433adfbedefd23dd76eaa494,05462,sao paulo,sp,05462,-23.5587517376249,-46.704439243222026,sao paulo,sp,True,True
aec99834ab5d38ead22766ada8497e87,83411,colombo,pr,83411,-25.329117588087687,-49.149796876732424,colombo,pr,True,True
b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,sc,89069,-26.796825418763998,-49.09516518377151,blumenau,sc,True,True
d9d43faf741ceaa8da52fdbb81d9e0e3,36010,juiz de fora,sp,36010,-21.76439998967105,-43.34581160427039,juiz de fora,mg,True,False
96e5dc09087bad639b4ee193104ec2e5,28660,bom jardim,rj,28660,-22.159061369881236,-42.417778914977355,bom jardim,rj,True,True
24c1de8d9551c0b4fbc53317d53efda8,58385,serra redonda,pb,58385,-7.185330489314501,-35.68043589181518,serra redonda,pb,True,True
0336182e1b3e92f029d5354832045fdf,14940,ibitinga,sp,14940,-21.757225105309477,-48.82954113566027,ibitinga,sp,True,True
c03121937e54a93fcc1825c3098bbb6e,82800,curitiba,pr,82800,-25.434676863675993,-49.22693580716213,curitiba,pr,True,True
b87a7ea0c30fad2dd6781b74a0064859,04133,sao paulo,sp,04133,-23.619962673316355,-46.61849444018091,sao paulo,sp,True,True
84c945f15571830c1a91a33978e94009,02851,sao paulo,sp,02851,-23.45954598180485,-46.691457634374444,sao paulo,sp,True,True
2d378dbb39815785238c0139c7647fb7,89240,sao francisco do sul,sc,89240,-26.24549771113401,-48.606930504325966,sao francisco do sul,sc,True,True
0b0ddbc7b9d9584f442c7ac92b0ff6c9,07052,guarulhos,sp,07052,-23.47244018174114,-46.554128470589184,guarulhos,sp,True,True
51209b446b2073894bdc0face6c73ffc,29104,vila velha,es,29104,-20.367130894822626,-40.31728275677581,vila velha,es,True,True
5996cddab893a4652a15592fb58ab8db,19010,presidente prudente,sp,19010,-22.123026838263968,-51.38642742347118,presidente prudente,sp,True,True
aa8af66c623d7d544dfe4bb85b5ebe3b,32672,betim,mg,32672,-19.939459874539157,-44.17322732859003,betim,mg,True,True
1690cada046eb7e92c12f98b1f8a8167,01303,sao paulo,sp,01303,-23.549321492348604,-46.648848759648295,sao paulo,sp,True,True
385799a1cddbd26dfeb9157356a42282,04676,sao paulo,sp,04676,-23.658411754131336,-46.67652230906815,sao paulo,sp,True,True
42b729f859728f5079499127a9c2ef37,03910,sao paulo,sp,03910,-23.584854964210958,-46.51552404027172,sao paulo,sp,True,True
179d859f51292aac5c10806a356f7af9,09411,ribeirao pires,sp,09411,-23.718720519125984,-46.394902337794505,ribeirao pires,sp,True,True
934ed5cd1b9c1c7382d0a94a94b9e639,81070,curitiba,pr,81070,-25.482961231196978,-49.303482349695486,curitiba,pr,True,True
be3b4b0f050a6aa1b2d901c4b77e979f,84430,imbituva,pr,84430,-25.22980960350924,-50.60436091054254,imbituva,pr,True,True
6806dad1da97bfb5a9038eac6881f706,83280,guaratuba,pr,83280,-25.888595862552247,-48.58518455198979,guaratuba,pr,True,True
94231344608e603693b0a8891143f65d,91520,porto alegre,sp,91520,-30.0685476644193,-51.16731320954033,porto alegre,rs,True,False
446cc09cdbb130904da114e807dbec40,05615,sao paulo,sp,05615,-23.587748252962488,-46.717148192364306,sao paulo,sp,True,True
47efca563408aae19bb7206c2d969ea9,64033,teresina,pi,64033,-5.12360945433745,-42.76834387096315,teresina,pi,True,True
00ab3eff1b5192e5f1a63bcecfee11c8,04164,sao paulo,sp,04164,-23.627227045718932,-46.60827359079217,sao paulo,sp,True,True
71271995e85f5b8530be99ed54a91b89,91360,porto alegre,rs,91360,-30.020163045407337,-51.154473323285615,porto alegre,rs,True,True
a435b009cd956ea60748b5cfbddf2e24,14406,franca,sp,14406,-20.53539287198547,-47.435349149812716,franca,sp,True,True
11938fcc75f6902fea1d0a6f72b54a57,89900,sao miguel d'oeste,sc,89900,-26.733554850740855,-53.51823802125551,sao miguel do oeste,sc,False,True
9b76ad3d04236f76bc71c59470305e13,18550,boituva,sp,18550,-23.28658218135728,-47.67114211477747,boituva,sp,True,True
d7ab82074b5f1dfba46db123df101bff,12941,atibaia,sp,12941,-23.12379750166368,-46.5429355215757,atibaia,sp,True,True
9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,sp,12230,-23.225880409887527,-45.88754843700765,sao jose dos campos,sp,True,True
52f976b17ea7f2f087f56dcc419328f6,86820,california,pr,86820,-23.66534893456033,-51.35651633958199,california,pr,True,True
4e326052e5dbba8adcd512f3450a307e,08020,sao paulo,sp,08020,-23.50445801539177,-46.441604709777856,sao paulo,sp,True,True
3586b8580d9c917874e053a1bb37b5ff,14802,araraquara,sp,14802,-21.772214519153177,-48.18072354451076,araraquara,sp,True,True
6edacfd9f9074789dad6d62ba7950b9c,07135,guarulhos,sp,07135,-23.42436095738615,-46.52506169175083,guarulhos,sp,True,True
52831e5990d0771cb4951d6f12928167,17600,tupa,sp,17600,-21.934692744288483,-50.51377251610484,tupa,sp,True,True
4677a5437afda5fa7140b927b07be1cc,84920,japira,pr,84920,-23.812156076337978,-50.14033915045725,japira,pr,True,True
3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,rj,20751,-22.883848522306025,-43.30564273023548,rio de janeiro,rj,True,True
334cab711dee080b079fa5779b584783,09190,santo andre,sp,09190,-23.67502344202778,-46.53876350665598,santo andre,sp,True,True
9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,pr,85851,-25.54177455083192,-54.58475265757511,foz do iguacu,pr,True,True
ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,sp,12080,-23.022604507462635,-45.550140638236684,taubate,sp,True,True
8d956fec2e4337affcb520f56fd8cbfd,09780,sao bernardo do campo,sp,09780,-23.71503808590345,-46.53670731057909,sao bernardo do campo,sp,True,True
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,sp,13483,-22.56055606629967,-47.446376779617644,limeira,sp,True,True
f9f68daa2af419d38f745478bcb3da1a,13180,sumare,sp,13180,-22.837597991736832,-47.17195481373707,sumare,sp,True,True
5058e8c1e82653974541e83690655b4a,08583,itaquaquecetuba,sp,08583,-23.44461881640023,-46.373790440983825,itaquaquecetuba,sp,True,True
15aec03fe4cf30dfa574cf550f5ff5ff,21862,rio de janeiro,rj,21862,-22.86463341042827,-43.46691645552435,rio de janeiro,rj,True,True
9674754b5a0cb32b638cec001178f799,04438,sao paulo,sp,04438,-23.67716372098974,-46.66977709177346,sao paulo,sp,True,True
c161d1327ebc3a156c09582ab2f59f6c,03521,sao paulo,sp,03521,-23.54771622725095,-46.51860171653607,sao paulo,sp,True,True
4d232b78ab7ef10393dc3807d827bc0d,30120,belo horizonte,mg,30120,-19.918409279679256,-43.94017020472439,belo horizonte,mg,True,True
23ff42c4bf1f8f16cddb19d8b972974a,37975,itau de minas,mg,37975,-20.744272482905657,-46.7515272764763,itau de minas,mg,True,True
49067458c68f7701fd334ce326accbe0,36050,juiz de fora,mg,36050,-21.734454624927327,-43.348686822262415,juiz de fora,mg,True,True
35281d148dcf7134bae913c57db4e6da,05171,sao paulo,sp,05171,-23.477173230038794,-46.749554288474165,sao paulo,sp,True,True
76833248bbc0e65a0293ec62023e4396,16200,birigui,sp,16200,-21.29508648617138,-50.34318827343978,birigui,sp,True,True
48e5ee06fb2dc74df1c711a9b6dfac2a,35540,oliveira,mg,35540,-20.698539111736668,-44.82674774480954,oliveira,mg,True,True
0f7eea709efdf942b5f95c7516dbacd7,19865,pedrinhas paulista,sp,19865,-22.81513690159189,-50.790500341027105,pedrinhas paulista,sp,True,True
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,mg,31510,-19.81456931462135,-43.96544730649254,belo horizonte,mg,True,True
0bebbb2cea103a4a020c95d43fd7d754,02515,sao paulo,sp,02515,-23.510293125025857,-46.657706265611736,sao paulo,sp,True,True
9da1ca0bef29ee170e541927a5aeabdc,15500,votuporanga,sp,15500,-20.420096214705623,-49.97134811358099,votuporanga,sp,True,True
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,sp,19025,-22.099561148626933,-51.40663290468007,presidente prudente,sp,True,True
3faf68a3b0af94b10bac70d86077be49,13825,holambra,sp,13825,-22.63428909222998,-47.053267986483284,holambra,sp,True,True
05feb94f19d094d4b0f9281f0b1d4c99,08752,mogi das cruzes,sp,08752,-23.541525205179425,-46.26214782215388,mogi das cruzes,sp,True,True
f650a9708fa1bab22bdd8d3a818cc415,88901,ararangua,sc,88901,-28.943498100948347,-49.49933167813558,ararangua,sc,True,True
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,pr,83324,-25.42504004381905,-49.18907631072484,pinhais,pr,True,True
07d75e33f2750d97d467fb57e4dfdd8a,02117,sao paulo,sp,02117,-23.519285369090202,-46.593241441516156,sao paulo,sp,True,True
ca3bd7cd9f149df75950150d010fe4a2,04361,sao paulo,sp,04361,-23.643567541246966,-46.66280956928816,sao paulo,sp,True,True
323ce52b5b81df2cd804b017b7f09aa7,03306,sao paulo,sp,03306,-23.544728704079574,-46.57561479547159,sao paulo,sp,True,True
ebd1417732defaf66c50b5a800eb293e,86047,londrina,pr,86047,-23.347956555370434,-51.167952189980085,londrina,pr,True,True
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,sp,14092,-21.177697793449656,-47.76819290652232,ribeirao preto,sp,True,True
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,sp,14026,-21.21463220794396,-47.82197099329929,ribeirao preto,sp,True,True
bc503e244f187939d10c92a5c8e378ce,16200,birigui,sp,16200,-21.29508648617138,-50.34318827343978,birigui,sp,True,True
b6f52e346160519c24a23af05410ad32,01254,sao paulo,sp,01254,-23.54388777568672,-46.68024841587811,sao paulo,sp,True,True
70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,go,74435,-16.665128826886352,-49.30077909495409,goiania,go,True,True
1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,rj,26020,-22.73240939945855,-43.44980099547954,nova iguacu,rj,True,True
15fa791d5e017f66402dc28c44480657,03307,sao paulo,sp,03307,-23.546502041286274,-46.574108620266564,sao paulo,sp,True,True
20d83f3ef0e6925fd74bfd59170babf7,02804,sao paulo,sp,02804,-23.483381949436573,-46.69812285122337,sao paulo,sp,True,True
59417c56835dd8e2e72f91f809cd4092,13480,limeira,sp,13480,-22.5707186648412,-47.403071398313244,limeira,sp,True,True
a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,rj,22790,-23.013945234739644,-43.46302017493874,rio de janeiro,rj,True,True
ccada0ef508e698917a6eab263375905,85948,pato bragado,pr,85948,-24.625504809194315,-54.22716204532609,pato bragado,pr,True,True
4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,rs,99500,-28.291480903648107,-52.79032945247025,carazinho,rs,True,True
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,mg,38680,-15.922557953732245,-46.10810020710096,arinos,mg,True,True
23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,sp,13520,-22.551504805737167,-47.906773291554735,sao pedro,sp,True,True
32b8764b4ef628b53608fc34011fcc13,88504,lages,sc,88504,-27.821744035398375,-50.34354990641139,lages,sc,True,True
e7df4cd29ab5abab70fb0783ddb53987,04122,sao paulo,sp,04122,-23.601965173096975,-46.62257242864557,sao paulo,sp,True,True
0432ead42b6c8a0bdf68154add917fdf,09320,maua,sp,09320,-23.65973430477947,-46.44147318821812,maua,sp,True,True
7e959205cebc10adefcb331f934238a4,01223,sao paulo,sp,01223,-23.54413938233547,-46.64891674152706,sao paulo,sp,True,True
2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,sp,13660,-21.867396479393847,-47.47862930181371,porto ferreira,sp,True,True
f680f85bee2d253556ac91be391d2c82,06365,carapicuiba,sp,06365,-23.5529364926659,-46.85086479244175,carapicuiba,sp,True,True
3785b653b1b82de85ab47dd139938091,85640,ampere,pr,85640,-25.919095581250634,-53.47400197539543,ampere,pr,True,True
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,mg,35500,-20.140470851009184,-44.88368549165238,divinopolis,mg,True,True
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,mg,30180,-19.926752781122897,-43.94672620842367,belo horizonte,mg,True,True
dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,pr,83010,-25.542305510484297,-49.1822260348368,sao jose dos pinhais,pr,True,True
6902157ee16728322d61a1321fa79e58,01026,sao paulo,sp,01026,-23.539639404937706,-46.63215384647908,sao paulo,sp,True,True
f3041c2e75ec683697a6a5ea82192210,35680,itauna,mg,35680,-20.07815590678413,-44.57615252137309,itauna,mg,True,True
d26aa40b90272d4843d63be7c1462c8d,03065,sao paulo,sp,03065,-23.53746986938703,-46.57892985057958,sao paulo,sp,True,True
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,sc,88063,-27.682076551453836,-48.49111198541069,florianopolis,sc,True,True
bd697db56ff8e7c9cd1abeb7f72029b2,03533,sao paulo,sp,03533,-23.544495750425956,-46.517029205786066,sao paulo,sp,True,True
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,sp,13800,-22.43734045956016,-46.96571612034333,mogi mirim,sp,True,True
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,sc,89224,-26.2644292948846,-48.807462152760436,joinville,sc,True,True
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,sc,89520,-27.291210360795045,-50.577437374288365,curitibanos,sc,True,True
4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,df,71906,-15.83101784149635,-48.011026285674724,brasilia,df,False,True
6560211a19b47992c3666cc44a7e94c0,05849,sao paulo,sp,05849,-23.65286674701259,-46.75626170517522,sao paulo,sp,True,True
3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,ce,60346,-3.723751289608379,-38.590393127153845,fortaleza,ce,True,True
e3e290b38963293022cdcd6db8328103,01403,sao paulo,sp,01403,-23.568979809928187,-46.65355168476891,sao paulo,sp,True,True
70b52a4cfc823994561b00bad161b4ed,02727,sao paulo,sp,02727,-23.49718901775447,-46.68566648319828,sao paulo,sp,True,True
c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,sp,12215,-23.186241382387035,-45.8717997400997,sao jose dos campos,sp,True,True
e6ffc9ac6a7adc9d16a1cfc2286dd546,02565,sao paulo,sp,02565,-23.48641135945293,-46.66837285459645,sao paulo,sp,True,True
bf0045791395e66460eb04749c68672a,04256,sao paulo,sp,04256,-23.62931547246063,-46.591492189370136,sao paulo,sp,True,True
718539d38d07dd351c76db862760e2e2,13088,campinas,sp,13088,-22.85977105506692,-47.03837376855871,campinas,sp,True,True
b76f4d90e85657a240495c876313adc5,13185,hortolandia,sp,13185,-22.892296275645755,-47.173699398170356,hortolandia,sp,True,True
979e9f8b5b39dd243a2550c8b05aecf0,04160,sao paulo,sp,04160,-23.625475455621878,-46.61200044104113,sao paulo,sp,True,True
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,mg,30310,-19.947044090696068,-43.92850618699166,belo horizonte,mg,True,True
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,pr,87025,-23.38234886127758,-51.9280498300931,maringa,pr,True,True
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,rj,20771,-22.886668839836332,-43.279084058376796,rio de janeiro,rj,True,True
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,sp,12940,-23.114660872419602,-46.55304457385195,atibaia,sp,True,True
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,sc,88210,-27.156918925167133,-48.56761529461856,porto belo,sc,True,True
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,pr,85900,-24.72809956213685,-53.73934170911325,toledo,pr,True,True
1927cdb9fa74f5270097f6250e8e8f34,17511,marilia,sp,17511,-22.179042870390344,-49.95714629868139,marilia,sp,True,True
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,pr,82940,-25.4573015244662,-49.21743203295968,curitiba,pr,True,True
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,mg,35162,-19.4690489600068,-42.56413813518658,ipatinga,mg,True,True
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,rs,95059,-29.116168772113053,-51.12537662742017,caxias do sul,rs,True,True
20a7efa9721046319bdde5d60b6b5365,88790,laguna,sp,88790,-28.476154796011475,-48.784803095181964,laguna,sc,True,False
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,sp,13920,-22.7410707131947,-46.896738928118715,pedreira,sp,True,True
f3da5b2ff499efb8d4a6d371d175d7dd,02407,sao paulo,sp,02407,-23.48478873894373,-46.62475051429702,sao paulo,sp,True,True
436bf27f2f18474fc6047702e9f8a866,13041,campinas,sp,13041,-22.920688425616063,-47.057212861573625,campinas,sp,True,True
d2f3e277560ed4c6361284429b00f037,12942,atibaia,sp,12942,-23.122872841153153,-46.560744672488156,atibaia,sp,True,True
cd843d4cf8ef32827de0396605163ba3,36071,juiz de fora,mg,36071,-21.772902260434623,-43.31619269603936,juiz de fora,mg,True,True
67883baaae6134ee81b271a542613728,01310,sao paulo,sp,01310,-23.561329943210232,-46.65638465454749,sao paulo,sp,True,True
7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,mg,36213,-21.109888276064485,-44.02314172990817,dores de campos,mg,True,True
1acde099eb406aa220b1169b188b42da,02532,sao paulo,sp,02532,-23.49964597782017,-46.65563734024371,sao paulo,sp,True,True
d97df38225e5abadaff1e72cb72b823c,09560,sao caetano do sul,sp,09560,-23.632687040809216,-46.554340671958,sao caetano do sul,sp,True,True
45213867cefbf2cd4c6177e10216a951,13603,araras,sp,13603,-22.3494229749599,-47.40042951562731,araras,sp,True,True
61b893c57e33626afb104d4112b1be76,37142,divisa nova,mg,37142,-21.509945362887084,-46.195571061551966,divisa nova,mg,True,True
a420f60ff1aa9acc80d0e42959f2b313,05138,sao paulo,sp,05138,-23.4849648087262,-46.73391307052828,sao paulo,sp,True,True
ff4ea69c2a729e83e63c7579e4ef8170,07071,guarulhos,sp,07071,-23.453379327751627,-46.56218063053474,guarulhos,sp,True,True
fa5fdc4e4bb6bd1009ad0e4ac4096562,09111,santo andre,sp,09111,-23.672940652802428,-46.48962850368023,santo andre,sp,True,True
916748bc99315c2d202898ae58b1617e,18040,sorocaba,sp,18040,-23.50558801312256,-47.469820367393346,sorocaba,sp,True,True
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,sp,13085,-22.79150104891422,-47.08066923679262,campinas,sp,True,True
25debeafbce801fdd479539350185eee,17350,igaracu do tiete,sp,17350,-22.51623746513006,-48.56269830729325,igaracu do tiete,sp,True,True
