customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,city_match,state_match
7a9ba3048545535bc0c1d412fa47f829,19416a0da35288cfce110f84839ff052,72300,brasilia,df,,,,,,False,False
2be4a0dedfe97478360ce6cefcbc9cc5,61df92ba1d93813fc91fe1fa1a89a026,72005,brasilia,df,,,,,,False,False
9d954b3fec9c0d6ade375ef5716a90d7,b30b71d4c524d51b87559e3fa4dbeac9,07430,aruja,sp,,,,,,False,False
343a25ade25b0aa9b86283e4e765b7cf,d97ca9e3a112c046646e62231734ced1,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
9703b7581528b85f8a8ab7bff039eea0,750ebfedd33d04b145ae5819f28c16af,76310,rianapolis,go,76310,-15.317311647777423,-49.580425546576954,rialma,go,False,True
553116a8650fecf9e64790c28a2aa2ae,a8e6d4ba769ab68e10b78899cd62777c,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
42b60323285c89fc7c84d6cc24f515be,ef259a70ab5c229b5f323b0edc115f50,70686,brasilia,df,,,,,,False,False
afddd76d1457bf3429973d37105f7aef,b51e5231c8ece4e6f463f2add2e07f60,72002,brasilia,df,,,,,,False,False
2386792ff4818fe030a3b1364994f51e,ab7bed4092cc3dadbaefba86cb45f37f,73081,brasilia,df,,,,,,False,False
02469bb79cf0096970abae40244a4c6f,235e44672edfd9e6c77f2c69f4bb8427,68514,morada nova,pa,68514,-5.367055329732242,-49.12499133553474,maraba,pa,False,True
5614cf67ab985e69efafd08bd72381ea,4488d0ea1f48ab904095617818f6dd30,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
d951d0e698b7803c10d296c1e1762178,24259224caf748993c177ebf964c2e6e,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
f4891489f2c2b3f48b045142a066f3e2,aca7974d20037026ee9e65a3f7a0389d,37530,brazopolis,mg,37530,-22.479179200622745,-45.616959909646106,brasopolis,mg,False,True
e826caec2782e3a3787294d13a77c2e8,eabe386c422d6fc8ab991f7284efad70,70333,brasilia,df,,,,,,False,False
e268970912eb010dea9194ee50e22276,f83ac6015ad3b37d4f96603f362cb14e,72280,brasilia,df,,,,,,False,False
bbbb6bbcabbb1712d83b6d996869b412,219291a07997c4fc9a962719151bfa38,13820,monte alegre do sul,sp,13820,-22.69408747635863,-46.98545911933721,jaguariuna,sp,False,True
4f3d7e6bbe7f1c9de320437cf6bf04d8,150e414ff9f93eae86f42f44c8c863c8,71884,brasilia,df,,,,,,False,False
92bc8ba533fd5f3a2c5fb8c16f6f9611,2991185ed4a275b32b09338ebc32a7f9,72005,brasilia,df,,,,,,False,False
bfffc44d697db2944987bc39fd45d22c,b4dd1edfb454e09a915bcd75b653cb8f,72268,brasilia,df,,,,,,False,False
b4e50b0383bf56d616c5a1f0210c50af,68d2178fedb5a9be6fc8d38e8d401139,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
1672735fe3048016be17731bb72b29a0,0fffb021cc4dfffa9465b66eca7a2b1a,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
3ba38209ae8f27771c90ec6b410f2043,91798cca876208ae649532488494682b,88915,maracana,sc,88915,-28.859530722744918,-49.4516207564308,maracaja,sc,False,True
0c7d17d2ae9a0c85566d9d58ea478a25,f6a1b401ed3ffaa8ed4de1a6da5079b0,72005,brasilia,df,,,,,,False,False
80ca2676141288b0fb864389fa7e49c5,cf717ffae55d20f545be20358a44f698,35104,sao vitor,mg,,,,,,False,False
149fb5e07107f6ad6ff9fd318bbf846a,824de303ad09beec4bf7531e74f3b721,72455,brasilia,df,,,,,,False,False
37c8cc130d4a1b512227d8c2deab5e59,62b764bfdf898a421ad99ac28b3647c6,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
403c18ab4dd89d3ca5e3690c73832ad5,827d2a844810b430e2dd9e55a591c955,72237,brasilia,df,,,,,,False,False
b9bec98c6738f16d7dc4e1f8e0e2c18a,2994bf500644967c02e013523bd02a62,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
fd354b19b1fd11c045837f4beda41f6a,54610a858799a89ccd365119745512fd,93601,estancia velha,rs,93601,-29.644363159020937,-51.16641467165132,estância velha,rs,False,True
3295b1d78b7c28090e18c60e726359ce,c90e48690d479db6bd7fde249e50aa50,71919,brasilia,df,,,,,,False,False
e76656ce4486a41da00e471277b1d1e9,acca556e877c4ee6aaa815349925fab6,17390,sao sebastiao da serra,sp,,,,,,False,False
7dbc842dc7479f9708f950fb68fa7f29,5e8fcce8e57e95ac2100751527c9a485,71927,brasilia,df,71927,-15.843413091757307,-48.01808620484556,brasília,df,False,True
365ea489aa1e81ee23c0a26c918cecb3,e226f1eb3c1567ca3924ac574f7250ba,71918,brasilia,df,71918,-15.837613617893139,-48.02359965433803,brasília,df,False,True
2c234c3a0b7d6c725d30c619f1c08b98,9b6cc489e1c73e719d7af9b3f2bac4b4,28143,mussurepe,rj,28143,-21.84251257848949,-41.25341551332294,campos dos goytacazes,rj,False,True
171d0cbbe596c404ce5ad628a8d7996a,a1f6aec75e41168caba548372f245c68,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
d8e8abfdd5595791e6839dd57db99559,9a3fdd4ad28fc1dc25039dd5d4a3dbbe,48793,caldas do jorro,ba,48793,-11.027780139903946,-38.791894904061046,tucano,ba,False,True
75ca43872d52b1b5edefa39295d893ee,77278ade89af03166743f7a0fdbc4808,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
d21aca727a504b0dd2253ba5b4ff2bb6,0ab422e0fd6fd09d1ccc8fd7a01b3569,71927,brasilia,df,71927,-15.843413091757307,-48.01808620484556,brasília,df,False,True
0eed3ff172c60ed10c2c4eb3a08e29c4,d18e5db8ac1d75ef705db46fac25e546,76897,jaru,ro,,,,,,False,False
0fd081a171ad9381ac6327931d84b277,2e768bd486b2fd6a5a2ebe19ef23442e,71928,brasilia,df,71928,-15.845635190858065,-48.031713728553214,brasília,df,False,True
e3e9ae1347443d356811dee97b0faa20,5243ba594032a9e2e1b2dc095c26faac,71574,brasilia,df,,,,,,False,False
d09d644ae171858274e3c166df961b4c,fb3d2759405ec9a4a3e8eb61653a0bec,72005,brasilia,df,,,,,,False,False
db3d228e48b195e4ecb9622a0b0e7807,b6720c884c4f70869b4536cad535a264,84623,santana,pr,,,,,,False,False
2ee64c10ba69ec9d4d5bf49f592c5fd2,e3a07a2fce775f67bcf06e6278807608,71090,brasilia,df,71090,-15.815613218565668,-47.995720718565664,guara,df,False,True
5941f2ead2367ad1fc5e41aa59827cca,81bb109c9a8ce2f7668acc9fe5742ee8,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
589298dae9fd52c451466272d22efb8f,6676ddad2f25941398c86483828fbc38,48967,nucleo residencial pilar,ba,48967,-10.33361416984474,-40.15152490130054,jaguarari,ba,False,True
41de90cec1dce38ebecc5879294e4041,65cffbc089e4ef996702bdef7aa3bb13,72007,brasilia,df,72007,-15.774815956743687,-48.0468055012082,brasília,df,False,True
30f82c0ee854f242de987b4f2390aa95,7f18fa0c84333e6a2e1e30378b5f3c6c,70702,brasilia,df,,,,,,False,False
1d2a414889f397a2f5e4ab18dc408a58,caf275848cfa258e061236550f1e4fc0,71215,brasilia,df,71215,-15.814737483080949,-47.94033250909593,brasília,df,False,True
4eb2abee7036f922297ad7cc22091664,3692c253122d42bc6428963ebdb4b3bf,99265,santo antonio do palma,rs,99265,-28.499749049531353,-52.656859625115864,santo antônio do palma,rs,False,True
d9f88948b98b2570e2f689b85416ed6e,6494cce4359980dea29a1fdacec25915,72162,brasilia,df,72162,-15.814020812247866,-48.09497407371684,brasília,df,False,True
cab782713f3d7b3847d6221940768673,bb8ee658d94e36ff8e7ad78603322673,72760,brasilia,df,,,,,,False,False
7b3d48b0c713f931c8f285b7ca1a8f79,2e156aa1eecc9c15a722dba0edd977a7,37530,brazopolis,mg,37530,-22.479179200622745,-45.616959909646106,brasopolis,mg,False,True
b77ee5671feb9b6efce84cc804842024,5c64fc047d4115cc4be24c9c0c9503c2,73088,brasilia,df,,,,,,False,False
7d96202874e65d22c7793fb158ed8495,ad97668eed5826a5d800b15351bea269,03294,sao paulo,sp,03294,-23.590469422820806,-46.54079578932951,são paulo,sp,False,True
2a651fa8230256f5df17362b0805f31d,590851c835b7400dc1344706de93967c,71919,brasilia,df,,,,,,False,False
7ed89b87166df84e69d929542a0852d2,4b0a2eb6cad52bcbb4df29d278fede29,72596,brasilia,df,,,,,,False,False
5264c52c5c2654d13ccb5e2532ddbe11,2379b0132f09e566ccb40df2ba73f507,71931,brasilia,df,71931,-15.8369274464868,-48.0394269535645,brasília,df,False,True
cf99f12a04c7b9dfb3d58338e80b7ae4,7febaab74c4fbf9f3241f62ad0c3368a,15720,palmeira d oeste,sp,15720,-20.41581785700051,-50.76235434159979,palmeira d'oeste,sp,False,True
92c997e26fcb5d0c3d7677dd64830c29,d0ba7b5b94efc995706e1219e9b39081,06813,embu,sp,06813,-23.651419840411457,-46.80531865509998,embu das artes,sp,False,True
79e4ac5ef12e80fa1a850417b9c2156a,948fa07f624daa357bdb33c808586c50,72821,luziania,go,,,,,,False,False
7eba295b7f6a16dcf3e9f75510d94898,0049dadc30da6a277c1e9d371df5a66f,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
60f02d86ffb0ecb42c3f2c45036d9a1d,95444597528fa4349b35f17bf9f9b6f3,29196,aracruz,es,,,,,,False,False
b7696f3033663a871d0663c2398861db,e9460d74f131e328cfe6d3ccd5c80600,70686,brasilia,df,,,,,,False,False
c785e91c77b1e2fc9f642dbf170adbd4,3f92cb2c68fd2cf3739143147003d165,36596,estevao de araujo,mg,,,,,,False,False
1e0918f0d58bd46e2465857831ec892c,f0659077678fd05b5346a8afbf216c16,72280,brasilia,df,,,,,,False,False
a8c0dfe9a2d3319db98a6b8a78395900,a6c3e96610e095084a1491ec7f5b13ef,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
f9f3547648b8c4bce58da9e9ab677fb8,3128b02155500306be4504a92c35c4de,95310,andre da rocha,rs,95310,-28.633002034863946,-51.57354410389618,andré da rocha,rs,False,True
0e1b17d09c043febb1b71ade300fc357,592f7582fefbe45dd0986a1fbbf80e13,57254,luziapolis,al,,,,,,False,False
86ae4eeeebc064f8fe03f829735ed7ca,50d0e28f36d2c2ccae53befac04a8b83,45470,jiquirica,ba,45470,-13.256750865853416,-39.57196328666318,jequirica,ba,False,True
dfe533d0707629488eb4571a6dd315cd,1ac4011bec2c0d9ce8eceb56bb1142c7,71995,brasilia,df,,,,,,False,False
a86ad8e8852b4549e9ac4cd4c10af56d,096b94ffac034afff21f347af4a6f93f,73093,brasilia,df,,,,,,False,False
ffeaa6d37b3691d54a01171f6562f44f,1c627eb230da69b6aac42e5cc550578f,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
eaa860ad37779a36680e93d7d2b8b040,3d528b069707b3464a19fd937fc9f06c,75257,senador canedo,go,,,,,,False,False
7d2923a34828c8f767f2c6b110ddf4d3,6e1145876e0dbd91cfb65d1780c7c212,95275,nova padua,rs,95275,-29.027600933861294,-51.30913401762652,nova pádua,rs,False,True
f330cb20d9d9c5779de924d6a5fef754,3815e5fe3869fb75b982acc9da267b9f,48504,aribice,ba,,,,,,False,False
e37623a7c983c5174d5aea2aad30a080,7d8edfd1d3efadef19da57a63d21ed92,83843,doce grande,pr,,,,,,False,False
27b27f073e03bcd39e2e7472b2030710,23f614484b8fc679ba0a6b1535620da0,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
64a5588ae36dcad4727549ad89067d54,8cc26e8e58de3cae7254064def9302b9,29386,piacu,es,29386,-20.335972909905706,-41.3904879524313,muniz freire,es,False,True
7dd1cb59a4ab082a16acdf30d0bfa8cd,0f13f2d314cbe14223750536897d2f70,37530,brazopolis,mg,37530,-22.479179200622745,-45.616959909646106,brasopolis,mg,False,True
89adeb7c49556fb4c0ea5a90291e8a62,80b802cd88ff70ff813c1c7ce62084f5,06814,embu,sp,06814,-23.659934713208234,-46.814589834839374,embu das artes,sp,False,True
928d05fd0700122729f23765e85bbca2,80d5413a86f18286a10c4457db5566b1,89294,fragosos,sc,89294,-26.171909231026945,-49.329430285344834,campo alegre,sc,False,True
9ade3caa74c467443051775d3e650140,d35838e6470b043f26e342c03eff4118,85138,colonia jordaozinho,pr,85138,-25.53495725335863,-51.50634312648354,vitoria,pr,False,True
eb09a9c966e7801d1ab6ccb15baa96ef,3dceeb3d4179741a2989416284356e63,72007,brasilia,df,72007,-15.774815956743687,-48.0468055012082,brasília,df,False,True
52e73a5d0a1d4c56b090cd70e0d678ee,b43530186123fb6d906380c873fdd9e6,62625,missi,ce,,,,,,False,False
0989ad22ee10df514ada88585ebd3101,37d072bb642db6424d5b3693de406a4f,37005,varginha,mg,,,,,,False,False
5ffea9b2ecf7eb23b4db0b1c4f76765d,46bd6118d318823084331f26dcb0ae9c,73401,brasilia,df,,,,,,False,False
dd8d07e16151dc953a7d0929a961c488,049a4d30ddf74ba1729c3c7d7c04057f,73255,brasilia,df,,,,,,False,False
50bcce86319ecdf2df1edeae7272a38e,bd6e919ea010cdfb03825ac482546540,05606,sao paulo,sp,05606,-23.580373159704592,-46.70583773284187,são paulo,sp,False,True
daf22b7353d8e5021df9894b32dd6b45,bfe6b5289dd1cec948d3714ae5453392,49870,itabi,se,,,,,,False,False
b9e7408a5e9cbc2c32efa68fbdcd8c69,a2356e8532a09cc7a793f05bb44be5bf,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
5885969ba920706beb8d5381a2ba981c,d714959800e10629872c11353cbb1913,72002,brasilia,df,,,,,,False,False
79298f6a8720081178c7741e3eff8216,7ef7e4cd493353520fe3df708dc1cf07,13307,itu,sp,,,,,,False,False
9b581e0364d30b233f7653122203e387,29c8fe182fa5d31ddaf0d32285d2a0a3,73083,brasilia,df,73083,-15.793451951210246,-47.84585219627235,brasília,df,False,True
fbb076794786e1bd0a1e33eb71bcd595,217754b74cc79168d8f2d5e20af057c5,28617,nova friburgo,rj,,,,,,False,False
3187d1ef9489d150ef02ed28a56b6e18,3138858b0f3302d6d8ffbaf1de14444e,37559,pouso alegre,mg,37559,-22.17980097180635,-46.07284393063828,ipuiuna,mg,False,True
d5b00ed5152f1e7956063b97cbed5dde,dc8a6cdc8426f5ceede410e0dd67aa22,73402,brasilia,df,,,,,,False,False
626a0f18050903535ecf8e312a5c028f,615eb18afcde37c5ed09c9d4109c41fa,56327,petrolina,pe,,,,,,False,False
4cc039b3cff6bee52ab83a5976066c9e,28b73781996ecf6d9165e4a6a4485946,72017,brasilia,df,,,,,,False,False
53c009899356b1d516fce2ccc4831a6c,e4a388aec69798c56d2422e77c4b125d,70711,brasilia,df,70711,-15.78870234964769,-47.88215724063362,brasília,df,False,True
58ea963c191e6d553f030709aabcda9c,597670a69730b96454e967a2e86c819c,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
eee939388ce26a89882d667d7f2a0ce4,1e58bb2e8c2bf75bf837008ad1c1f433,71976,brasilia,df,,,,,,False,False
7d2e9de299e7087ef52d931eae2f2345,8c21dd8c37144807c601f99f2a209dfb,72587,brasilia,df,,,,,,False,False
54c5c9dcdc6cca32b4fb425a215d39f5,f5b61c2866612d66de52d3a44a5e86dd,72005,brasilia,df,,,,,,False,False
1287bb4d651bd96d3b090a92997ae7ea,a88ddb886ec892589db987f01cf9b747,72007,brasilia,df,72007,-15.774815956743687,-48.0468055012082,brasília,df,False,True
3517f8cb54ea9365c0af466376685f1f,1f01be0efb43b8e7c3dcb05b197fc83e,15650,estrela d oeste,sp,15650,-20.285512968145653,-50.397440376780864,estrela d'oeste,sp,False,True
a5365057820af88a289d8dba9dd64e5f,47d5100fb5a4bd584778b81d489863e1,72007,brasilia,df,72007,-15.774815956743687,-48.0468055012082,brasília,df,False,True
25efef823626e7fa4e74f0bc9db133d1,8b1ea5b8958ebfa320d33b80215dfbc6,85958,perola independente,pr,,,,,,False,False
093afa5e2f16785b06a54179fdc986c2,b6e4d8aa8df3bd5ce682be0ef338e5da,71919,brasilia,df,,,,,,False,False
932cb955d0fbf4bef9fc737585832620,b31124451c6d25e5fa513d12d33a51fb,13911,jaguariuna,sp,13911,-22.701107620381485,-46.988525222339135,jaguariúna,sp,False,True
42c73f6fb9c46216dcf705cce9cc7dd7,d329379cee2cf84319a59b33258e9ff1,72596,brasilia,df,,,,,,False,False
edee5737d062e9274e403eff4ad67e12,fe59d5878cd80080edbd29b5a0a4e1cf,71065,guara,df,71065,-15.842582940884778,-47.975808124409006,brasilia,df,False,True
dd5095632e3953fc0947b8ab5176b0be,da45a9a1df408c39f013b9b0b505042c,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
964a6df3d9bdf60fe3e7b8bb69ed893a,2e015e68fbfa36910263df5384e8e45c,73401,brasilia,df,,,,,,False,False
9aba87c74f5eed0b71841c56eebdab17,fae89dc82c335fb681c6e5a0cd8c9f0d,45534,taboquinhas,ba,45534,-14.277952102631142,-38.995374147173415,itacare,ba,False,True
07a527e6169759ea7d70eb694633e951,9f3e953fb01bfe34f6d1c7f11c1bf4f8,71215,brasilia,df,71215,-15.814737483080949,-47.94033250909593,brasília,df,False,True
e198d9344eb2d92c850249a49d874dbb,b21420e415588331cf9797592a3d9456,72238,brasilia,df,,,,,,False,False
e692fb9ebedf9385c3b4b7d2e140fa21,4cd6d37ddf763a398d0c4e13ced53dbf,72465,brasilia,df,,,,,,False,False
2d61700a423619c9079c538ed61967dc,6f54e4948259bd0c7563d961f4ac921c,73369,brasilia,df,,,,,,False,False
23d6da614b40182e3c858847147f2268,4e84f3c81efdd148acbd299ff10916ae,72270,ceilandia,df,72270,-15.80545692568839,-48.143886348646895,brasilia,df,False,True
ffab297c5f9f51263faea43a6a7df53b,aa81dcc2f3102f2bc77b8ad863ae2f97,71676,brasilia,df,,,,,,False,False
a6a3ccd6981f76577a6cfcac362430b2,815392b735eba3589a02408bce170947,72002,brasilia,df,,,,,,False,False
43b9948328d8612fc90f4101fd2487db,f8ef0008c25d6e0617e92e98c497d2ef,71215,brasilia,df,71215,-15.814737483080949,-47.94033250909593,brasília,df,False,True
35429bfcde1d02c1c64914c46ef6709d,e21cb2f207381d3732c4a15917fca296,72300,brasilia,df,,,,,,False,False
174d8398e18f661e844e419660c4fc36,1fc08d2535901f6cca835ff37558a94e,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
9d1c9f15d1ec506b14077d5e6a4b7cc4,918d5b9108287c548ab267ab40d66d13,72242,brasilia,df,,,,,,False,False
7ad00854738c8fc46b6bf4c6974cfc49,0b0c6c4b2a8dd9793de2a049cf67684e,68447,vila dos cabanos,pa,68447,7.271649375032848,-40.315884016386505,barcarena,pa,False,True
78519cf01865cbd8e54ae1dab60ef77e,e9a5ffad71fbb203da7c2661b647cc9a,19740,bora,sp,,,,,,False,False
04872433c17e4ca13b0aa2381838d11e,b3e529a2053eaec39876a97f990c3726,36576,vicosa,mg,36576,-20.702669163333553,-42.986789819228186,porto firme,mg,False,True
c42527f634cdcc96d4576f9961815586,5876dd2eba90a1f7ce5d0548c46e281a,72836,luziania,go,72836,-16.210019476749263,-47.92963401356898,luziânia,go,False,True
5eed54f1f404f00ff0d44be6b120dd48,dc647995a5eae1f95876da6576f5e8fe,88915,maracana,sc,88915,-28.859530722744918,-49.4516207564308,maracaja,sc,False,True
09cef74048128ea86d84ab0b84a517aa,d24b1c6f6f0b58a542d74e912fd7a336,13450,santa barbara d oeste,sp,13450,-22.75792592990925,-47.41709731928337,santa barbara d'oeste,sp,False,True
54c9809e0315ee825c01a3bbe1cd61b7,c5c8e42080d2712f53984e95d9864871,77404,gurupi,to,,,,,,False,False
105a4e6147720f5766f32cd1015c6e01,4a822609f184b947082c91789ab04512,56440,belem do sao francisco,pe,56440,-8.733541971693962,-38.96061950846018,belém do são francisco,pe,False,True
d198b40ba4bff0ab7ca1a37d872e9c5b,2f37a695478fbf531a61d086b444a634,44135,humildes,ba,,,,,,False,False
59365a596fafb5488c739ac1e657f6ab,d5836fcbe2d26317c39caf19d08f21a7,28120,ibitioca,rj,,,,,,False,False
876356df457f952458a764348e1858bc,00a39521eb40f7012db50455bf083460,72595,brasilia,df,,,,,,False,False
e4447a5ba83bd803a92ff42706b70816,e6fd45b1eab3940e2bfc5ed749f653fa,06768,taboao da serra,sp,06768,-23.607633000000003,-46.75564199999999,taboão da serra,sp,False,True
c04e5815b1b55566ca94507f0540bb2b,047349583aacc952cfd041dcd3c1ba1a,06844,embu,sp,06844,-23.662058903357565,-46.88244515971343,embu das artes,sp,False,True
c87654c6c5492c2615a6c135b017bccb,ba8cb30ffcc1d04326f0d51e09efd36e,13820,monte alegre do sul,sp,13820,-22.69408747635863,-46.98545911933721,jaguariuna,sp,False,True
6a9f8b26d13f6070c2be70b834949be9,5468c19d0df121d47a5d3dc792f6cf52,72863,novo gama,go,,,,,,False,False
3550f969887c04033270aa6ec14c49e8,71cb6495e38947c20cbe1c8be3a219f3,70686,brasilia,df,,,,,,False,False
19bacb562bd43bd4eaf05b6c0a59dad0,c5f01991eadc43c924dfd891e9026217,87323,alto sao joao,pr,,,,,,False,False
d09feea13dee71db39f02d3ba3030c21,3d7dac08eb0ac2fc1690166cf0bcb79e,71931,brasilia,df,71931,-15.8369274464868,-48.0394269535645,brasília,df,False,True
b952cebf2ed1323e49c7e74b60326345,7cd747a15b6eb374e2706259c27e96a8,72005,brasilia,df,,,,,,False,False
b23ee95fb2dba205de0f7a0181778b1b,fadc1ce39affb802bca50bf6c1557221,06823,embu,sp,06823,-23.66979897579007,-46.80193510564261,embu das artes,sp,False,True
1ef4f54ffb06ad14478a7b0b8eeb6571,396bd77d4b00649dbee6e339ea4e8fa9,72595,brasilia,df,,,,,,False,False
ec7d43b5e856b72f416a6e22a83d9877,a7b18eb920fd2b59c60d46e4f3848a1f,71919,brasilia,df,,,,,,False,False
70d08ac303a95dba582205ecaba9cae9,92d8d3769e33b13903af5274f6f498d8,87511,umuarama,pr,,,,,,False,False
4acbfd869b07aaa9aa54f931a52d3f8e,c419c57643dcfa71e227a804e2b758f7,36576,vicosa,mg,36576,-20.702669163333553,-42.986789819228186,porto firme,mg,False,True
afd06216cd9836bd133a2cdfac65a6a8,91a06d0c26977d0842461ffc50e45791,06768,taboao da serra,sp,06768,-23.607633000000003,-46.75564199999999,taboão da serra,sp,False,True
2fa0203e3d4f0dfac0f2f3f1f07263c2,86f058f4efe767ec8d9f641e77bdd3f1,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
28a9a3a21866a667462c1965fbfce618,6ae0a9e0c0b38e764d43aca2febc9e20,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
d13c56e89c552769083af66262d93f1d,dfa9a6263db1d92836c6bb92d1158f5c,72440,brasilia,df,,,,,,False,False
a2db663a96649cbb12a8df657b52ceda,7b69c3a90129e6eb613e03f418ff3f74,37530,brazopolis,mg,37530,-22.479179200622745,-45.616959909646106,brasopolis,mg,False,True
a93ba2ce55c9d1ec30a192c5afd535e2,e6917a0b32367d6fa91cffb4c0faee07,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
574bc1bc07d89145ec04fd7a5eca5c3e,4b79e4b6db0bcfb76c85b5d88649fa45,72005,brasilia,df,,,,,,False,False
11a10448e2adeaa0f579ccd356a6a3f1,02d50470ba933abc280ae8815ae03d74,45816,arraial d ajuda,ba,45816,-16.381853461534703,-39.304253002730505,arraial d'ajuda,ba,False,True
6cc74c60ca9f1e86a7116ade13075729,910928b04ad1ac577b9c81554ae01b05,48967,nucleo residencial pilar,ba,48967,-10.33361416984474,-40.15152490130054,jaguarari,ba,False,True
fd49e9ce1d624c2b1dab02c05ae03838,9f872ec70ea057ea42d0bc6481e47e53,72243,brasilia,df,,,,,,False,False
91f350582b34e0392b3726353d5550af,51a602494678aa0c9d6e2302e85b1384,71919,brasilia,df,,,,,,False,False
e6add8f4805cb6a382c26548daaed9d7,6c9871f7c55b411fabb59d9130b51e6d,65830,sambaiba,ma,,,,,,False,False
c3b654b6e5f9e0be36d1905e677b187f,f9ff62f2a00c2414e57865ad8a95c121,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
8b8e02be8fef10b7c6e2d210dbcfba7c,ed05a1bbf9f8816af23fcc68084bb87d,06806,embu,sp,06806,-23.63594039597157,-46.838568199282456,embu das artes,sp,False,True
f72d23faedce4668482b0952c3907d3f,ccc18053f74ccefee4e4dfc5abdbaa89,71261,brasilia,df,,,,,,False,False
11024ab79fef63ba4aba813bd23823f0,d997afde16cf500218094945b8eea046,72017,brasilia,df,,,,,,False,False
8a629de914739aa508711c4311abf537,33af0bbf265311b13bf09d859309b52b,28575,jaguarembe,rj,,,,,,False,False
204d8daebd63de26069fdb27665c65e4,8e2026db167c45a8ff8f5e4728bd9dd1,71931,brasilia,df,71931,-15.8369274464868,-48.0394269535645,brasília,df,False,True
09703c9d52696df6b0c0f4dd1c8729f8,44dea3dd3d776aad6275f1417e04f4c8,71937,taguatinga,df,71937,-15.830017948893982,-47.97916448123262,brasilia,df,False,True
a83bf4c5b74243416480fa16e9de9147,597d035b69316c799bffbefdd4477b98,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
3f4921d33e816e05848de03a8d174c98,6b7b6dec14b9b2f4ea6200ff65620d1c,02140,sao paulo,sp,,,,,,False,False
e064430444b773cc0937e64aee670c02,641c355f2bd649203dad2b0a98263fa7,73255,brasilia,df,,,,,,False,False
4b9c67805e75214715d5925d6853bffb,99348d90573af76cd7c8e64fd097e6d3,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
f1db8dd5d132de644b898613ac9a96d2,04d58f5b2e290fb28499e4ae00bd48fe,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
17b3e7f93c1683a293e92623a77cbf80,aa120cd97bd8d3d1fd9b730cb22367b6,73401,brasilia,df,,,,,,False,False
e3efb89ac66e607b7f17cce348abba8b,cd7f83d9aac4d5d0a2998d237a0adaa3,71215,brasilia,df,71215,-15.814737483080949,-47.94033250909593,brasília,df,False,True
a1af09f3b94b902d137ebf59e75fc3df,fc9dfb320f6ce4ff0fe46425e6475a0c,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
5e289e8cd3b3f0416de203a17fac23c7,5c7bf79c18e9b98a2f1fa6598d23a635,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
fa3a8736d5ae8f7df9b0a4154d0b14dc,2de521d3fd097acfbd5bed9c7b9ed0d0,71551,brasilia,df,,,,,,False,False
446886f236863df587be219f66eb15bf,5182a0cedbcab2cdd746471065fbb6dc,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
28419f064605a15eb2038c4790b4196f,7d6b089029085b9d544174ab78412378,71931,brasilia,df,71931,-15.8369274464868,-48.0394269535645,brasília,df,False,True
ea4446b4fe6639ea64c2bd4483f494f2,459759c02362af7a218dd2fe035b3c07,61906,maracanau,ce,,,,,,False,False
